RowNumber,Cruise,Mon,Day,Year,Line,Station,Region,Latitude,Longitude,Biomass
330,CALCOFI 5602,2,9,1956,90,28,SC,33.483,-117.767,26.1
331,CALCOFI 5602,2,9,1956,90,30,SC,33.417,-117.917,277.6
329,CALCOFI 5602,2,8,1956,90,37,SC,33.183,-118.383,408.9
340,CALCOFI 5603,3,14,1956,90,37,SC,33.183,-118.4,179.3
339,CALCOFI 5603,3,13,1956,90,45,SC,32.917,-118.933,34
363,CALCOFI 5604,4,20,1956,90,45,SC,32.917,-118.933,108
373,CALCOFI 5605,5,12,1956,90,45,SC,32.917,-118.933,256.5
372,CALCOFI 5605,5,11,1956,90,50,SC,32.75,-119.283,574.8
362,CALCOFI 5604,4,19,1956,90,55,SC,32.583,-119.617,120.7
328,CALCOFI 5602,2,7,1956,90,70,SC,32.067,-120.65,209.7
374,CALCOFI 5605,5,12,1956,93,30,SC,32.833,-117.533,45.8
375,CALCOFI 5605,5,12,1956,93,35,SC,32.667,-117.867,5.8
332,CALCOFI 5602,2,9,1956,93,40,SC,32.5,-118.2,433.1
364,CALCOFI 5604,4,20,1956,93,40,SC,32.5,-118.217,66.1
376,CALCOFI 5605,5,13,1956,93,40,SC,32.5,-118.2,12.1
341,CALCOFI 5603,3,14,1956,93,50,SC,32.167,-118.9,125.5
365,CALCOFI 5604,4,21,1956,93,50,SC,32.167,-118.883,44.5
333,CALCOFI 5602,2,10,1956,93,50,SC,32.2,-118.917,418.6
342,CALCOFI 5603,3,15,1956,93,60,SC,31.833,-119.567,95.5
344,CALCOFI 5603,3,17,1956,97,30,NBC,32.25,-117.15,14.9
343,CALCOFI 5603,3,16,1956,97,32,NBC,32.2,-117.283,44.9
378,CALCOFI 5605,5,18,1956,97,50,NBC,31.633,-118.55,13.7
379,CALCOFI 5605,5,18,1956,97,55,NBC,31.433,-118.883,6.1
377,CALCOFI 5605,5,17,1956,97,60,NBC,31.267,-119.183,56.1
435,CALCOFI 5705-OUT,5,16,1957,60,70,CC,37.283,-124.35,11.1
437,CALCOFI 5705-OUT,5,17,1957,60,80,CC,36.95,-125.067,5.8
436,CALCOFI 5705-OUT,5,16,1957,63,55,CC,37.183,-122.833,544.7
433,CALCOFI 5705-OUT,5,15,1957,63,60,CC,37.05,-123.2,8.6
434,CALCOFI 5705-OUT,5,15,1957,67,70,CC,36.15,-123.533,2.7
429,CALCOFI 5705-OUT,5,14,1957,70,60,CC,35.883,-122.383,42.5
426,CALCOFI 5705-OUT,5,13,1957,70,70,CC,35.55,-123.1,39.6
382,CALCOFI 5702,2,6,1957,80,51,SC,34.45,-120.55,56
383,CALCOFI 5702,2,6,1957,80,55,SC,34.317,-120.8,87.5
384,CALCOFI 5702,2,7,1957,80,60,SC,34.15,-121.15,11
385,CALCOFI 5702,2,7,1957,80,70,SC,33.817,-121.85,360.4
397,CALCOFI 5703,3,8,1957,80,70,SC,33.817,-121.833,244.5
419,CALCOFI 5705,5,10,1957,80,70,SC,33.817,-121.85,19.2
422,CALCOFI 5705,5,11,1957,80,80,SC,33.5,-122.467,0.9
420,CALCOFI 5705,5,10,1957,82,47,SC,34.233,-119.933,352.2
386,CALCOFI 5702,2,8,1957,83,40,SC,34.183,-119.367,1.3
417,CALCOFI 5705,5,9,1957,83,40,SC,34.233,-119.383,0.5
418,CALCOFI 5705,5,9,1957,83,43,SC,34.217,-119.567,86
399,CALCOFI 5703,3,9,1957,83,60,SC,33.567,-120.75,7.4
410,CALCOFI 5704,4,12,1957,83,60,SC,33.567,-120.75,64
398,CALCOFI 5703,3,8,1957,83,70,SC,33.233,-121.433,5
411,CALCOFI 5704,4,13,1957,86,46,SC,33.617,-119.483,29.1
387,CALCOFI 5702,2,9,1957,87,36,SC,33.8,-118.7,27.8
400,CALCOFI 5703,3,9,1957,87,36,SC,33.8,-118.75,37.5
388,CALCOFI 5702,2,9,1957,87,38,SC,33.733,-118.833,35.6
423,CALCOFI 5705,5,11,1957,87,40,SC,33.65,-118.967,167.4
389,CALCOFI 5702,2,9,1957,87,40,SC,33.667,-118.983,50.7
401,CALCOFI 5703,3,10,1957,87,40,SC,33.667,-118.983,619
412,CALCOFI 5704,4,13,1957,87,40,SC,33.667,-118.983,53.6
421,CALCOFI 5705,5,10,1957,87,45,SC,33.5,-119.317,101.9
402,CALCOFI 5703,3,11,1957,87,60,SC,33,-120.367,1.9
390,CALCOFI 5702,2,9,1957,87,70,SC,32.667,-121.033,5.7
403,CALCOFI 5703,3,12,1957,87,70,SC,32.667,-121.05,23.2
407,CALCOFI 5703,3,17,1957,90,28,SC,33.5,-117.783,27.6
405,CALCOFI 5703,3,16,1957,90,30,SC,33.417,-117.917,34
406,CALCOFI 5703,3,16,1957,90,37,SC,33.183,-118.4,101
414,CALCOFI 5704,4,16,1957,90,45,SC,32.917,-118.933,123.8
413,CALCOFI 5704,4,15,1957,90,55,SC,32.533,-119.6,239.7
392,CALCOFI 5702,2,11,1957,90,55,SC,32.583,-119.617,20.5
424,CALCOFI 5705,5,12,1957,90,60,SC,32.383,-119.967,71.9
391,CALCOFI 5702,2,10,1957,90,60,SC,32.417,-119.967,16.1
425,CALCOFI 5705,5,12,1957,90,65,SC,32.217,-120.333,4.3
404,CALCOFI 5703,3,12,1957,90,70,SC,32.083,-120.633,14.2
427,CALCOFI 5705,5,13,1957,90,75,SC,31.85,-121.067,104.5
393,CALCOFI 5702,2,11,1957,93,27,SC,32.933,-117.317,138.2
430,CALCOFI 5705,5,14,1957,93,27,SC,32.933,-117.333,33.7
431,CALCOFI 5705,5,14,1957,93,30,SC,32.8,-117.517,129.4
394,CALCOFI 5702,2,12,1957,93,30,SC,32.833,-117.533,15.8
415,CALCOFI 5704,4,19,1957,93,40,SC,32.5,-118.217,231.1
416,CALCOFI 5704,4,19,1957,93,45,SC,32.333,-118.55,413.1
395,CALCOFI 5702,2,13,1957,93,50,SC,32.167,-118.9,22.5
408,CALCOFI 5703,3,17,1957,93,50,SC,32.167,-118.883,47.6
396,CALCOFI 5702,2,14,1957,93,60,SC,31.833,-119.567,5.3
409,CALCOFI 5703,3,18,1957,93,60,SC,31.85,-119.567,10
432,CALCOFI 5705,5,14,1957,93,65,SC,31.6,-119.933,28.6
428,CALCOFI 5705,5,13,1957,93,70,SC,31.433,-120.267,17.5
490,CALCOFI 5804-OUT,4,17,1958,60,60,CC,37.617,-123.617,79.6
532,CALCOFI 5805-OUT,5,16,1958,60,70,CC,37.3,-124.267,79
533,CALCOFI 5805-OUT,5,17,1958,60,80,CC,36.967,-124.933,33.7
491,CALCOFI 5804-OUT,4,17,1958,60,90,CC,36.617,-125.783,34.4
531,CALCOFI 5805-OUT,5,15,1958,63,55,CC,37.217,-122.833,47.5
530,CALCOFI 5805-OUT,5,14,1958,63,60,CC,37.017,-123.183,503.3
488,CALCOFI 5804-OUT,4,16,1958,67,55,CC,36.633,-122.417,12
489,CALCOFI 5804-OUT,4,16,1958,67,60,CC,36.483,-122.767,13.1
528,CALCOFI 5805-OUT,5,13,1958,67,70,CC,36.067,-123.5,118.3
487,CALCOFI 5804-OUT,4,15,1958,67,90,CC,35.467,-124.917,12.8
480,CALCOFI 5804-OUT,4,9,1958,70,52,CC,36.1,-121.833,150.8
529,CALCOFI 5805-OUT,5,13,1958,70,60,CC,35.85,-122.367,164
485,CALCOFI 5804-OUT,4,14,1958,70,65,CC,35.717,-122.75,10.7
526,CALCOFI 5805-OUT,5,12,1958,70,70,CC,35.517,-123.083,60
455,CALCOFI 5803-OUT,3,2,1958,70,70,CC,35.55,-123.1,21.1
486,CALCOFI 5804-OUT,4,14,1958,70,70,CC,35.55,-123.133,31.5
524,CALCOFI 5805-OUT,5,11,1958,73,70,CC,34.95,-122.667,41.3
527,CALCOFI 5805-OUT,5,12,1958,73,80,CC,34.583,-123.417,0.7
456,CALCOFI 5803-OUT,3,2,1958,73,90,CC,34.317,-124.1,34
525,CALCOFI 5805-OUT,5,11,1958,77,55,SC,34.9,-121.183,50.6
522,CALCOFI 5805-OUT,5,10,1958,77,60,SC,34.717,-121.55,50.6
457,CALCOFI 5803-OUT,3,3,1958,77,90,SC,33.817,-123.7,45.3
518,CALCOFI 5805,5,9,1958,80,51,SC,34.433,-120.533,2
459,CALCOFI 5803,3,4,1958,80,60,SC,34.15,-121.15,34.5
481,CALCOFI 5804,4,9,1958,80,60,SC,34.15,-121.15,8.9
446,CALCOFI 5802,2,10,1958,80,60,SC,34.2,-121.05,26.6
484,CALCOFI 5804,4,10,1958,80,65,SC,33.983,-121.5,14
458,CALCOFI 5803,3,3,1958,80,70,SC,33.817,-121.85,2.4
445,CALCOFI 5802,2,9,1958,80,70,SC,33.85,-121.883,9.2
519,CALCOFI 5805,5,9,1958,80,80,SC,33.467,-122.6,3.8
523,CALCOFI 5805-OUT,5,10,1958,80,90,SC,33.167,-123.333,8.4
520,CALCOFI 5805,5,9,1958,82,47,SC,34.25,-119.967,20.7
447,CALCOFI 5802,2,10,1958,83,40,SC,34.233,-119.367,0
512,CALCOFI 5805,5,8,1958,83,43,SC,34.133,-119.567,6
448,CALCOFI 5802,2,11,1958,83,51,SC,33.867,-120.15,0.1
460,CALCOFI 5803,3,4,1958,83,51,SC,33.867,-120.15,1.2
475,CALCOFI 5804,4,1,1958,83,51,SC,33.867,-120.133,6.4
461,CALCOFI 5803,3,5,1958,83,55,SC,33.733,-120.417,9.5
513,CALCOFI 5805,5,8,1958,83,65,SC,33.383,-121.083,7.3
514,CALCOFI 5805,5,8,1958,83,70,SC,33.217,-121.417,5.6
506,CALCOFI 5805,5,7,1958,83,75,SC,33.067,-121.75,0.2
462,CALCOFI 5803,3,5,1958,83,80,SC,32.917,-122.133,7.6
451,CALCOFI 5802,2,12,1958,87,35,SC,33.833,-118.65,1.7
464,CALCOFI 5803,3,7,1958,87,35,SC,33.833,-118.617,0.5
501,CALCOFI 5805,5,6,1958,87,35,SC,33.833,-118.633,3.2
502,CALCOFI 5805,5,6,1958,87,40,SC,33.65,-118.967,7
449,CALCOFI 5802,2,11,1958,87,40,SC,33.667,-118.983,1.1
465,CALCOFI 5803,3,8,1958,87,40,SC,33.667,-118.983,4.1
479,CALCOFI 5804,4,6,1958,87,40,SC,33.667,-118.983,14.3
450,CALCOFI 5802,2,11,1958,87,45,SC,33.483,-119.317,2.8
476,CALCOFI 5804,4,5,1958,87,45,SC,33.5,-119.317,41.4
466,CALCOFI 5803,3,8,1958,87,45,SC,33.533,-119.317,13.9
477,CALCOFI 5804,4,5,1958,87,50,SC,33.333,-119.667,3.4
438,CALCOFI 5801,2,1,1958,87,55,SC,33.167,-120.017,5.2
503,CALCOFI 5805,5,6,1958,87,70,SC,32.65,-121.033,2.1
507,CALCOFI 5805,5,7,1958,87,75,SC,32.483,-121.367,4.4
478,CALCOFI 5804,4,5,1958,87,75,SC,32.5,-121.383,0.3
508,CALCOFI 5805-OUT,5,7,1958,87,80,SC,32.317,-121.717,2.3
463,CALCOFI 5803,3,6,1958,87,80,SC,32.333,-121.717,1.9
441,CALCOFI 5802,2,6,1958,90,28,SC,33.483,-117.783,0.1
494,CALCOFI 5805,5,3,1958,90,28,SC,33.483,-117.783,6.5
442,CALCOFI 5802,2,7,1958,90,30,SC,33.4,-117.95,0
495,CALCOFI 5805,5,3,1958,90,30,SC,33.417,-117.917,7.9
496,CALCOFI 5805,5,4,1958,90,37,SC,33.183,-118.383,4.2
443,CALCOFI 5802,2,7,1958,90,60,SC,32.45,-119.983,0.1
470,CALCOFI 5803,3,12,1958,90,60,SC,32.45,-119.967,1.2
497,CALCOFI 5805,5,4,1958,90,65,SC,32.25,-120.283,17.1
482,CALCOFI 5804,4,9,1958,90,70,SC,32.033,-120.75,0.2
498,CALCOFI 5805,5,5,1958,90,70,SC,32.067,-120.65,15.6
444,CALCOFI 5802,2,8,1958,90,70,SC,32.133,-120.667,5.6
499,CALCOFI 5805,5,5,1958,90,75,SC,31.883,-120.983,4
483,CALCOFI 5804,4,9,1958,90,75,SC,31.917,-120.967,0.2
469,CALCOFI 5803-OUT,3,11,1958,90,90,SC,31.3,-121.717,0
440,CALCOFI 5801-OUT,2,2,1958,90,90,SC,31.417,-121.983,0
452,CALCOFI 5802,2,13,1958,93,35,SC,32.667,-117.867,0
492,CALCOFI 5804,4,18,1958,93,35,SC,32.667,-117.867,2.8
453,CALCOFI 5802,2,13,1958,93,40,SC,32.5,-118.217,0
454,CALCOFI 5802,2,14,1958,93,45,SC,32.333,-118.55,0.5
509,CALCOFI 5805,5,7,1958,93,45,SC,32.333,-118.55,8.9
467,CALCOFI 5803,3,9,1958,93,50,SC,32.167,-118.9,2.2
504,CALCOFI 5805,5,6,1958,93,50,SC,32.167,-118.883,0.7
468,CALCOFI 5803,3,10,1958,93,60,SC,31.867,-119.433,0.3
493,CALCOFI 5804,4,19,1958,93,65,SC,31.7,-119.917,0
505,CALCOFI 5805-OUT,5,6,1958,93,80,SC,31.183,-120.917,0
500,CALCOFI 5805-OUT,5,5,1958,93,85,SC,31.017,-121.25,0
471,CALCOFI 5803-OUT,3,14,1958,97,32,NBC,32.2,-117.283,3.2
510,CALCOFI 5805-OUT,5,7,1958,97,32,NBC,32.2,-117.283,8.1
511,CALCOFI 5805-OUT,5,7,1958,97,35,NBC,32.083,-117.483,15.9
515,CALCOFI 5805-OUT,5,8,1958,97,40,NBC,31.917,-117.833,2.6
472,CALCOFI 5803-OUT,3,15,1958,97,40,NBC,31.933,-117.833,0.2
439,CALCOFI 5801-OUT,2,1,1958,97,50,NBC,31.617,-118.45,0
473,CALCOFI 5803-OUT,3,15,1958,97,70,NBC,30.917,-119.85,0.7
516,CALCOFI 5805-OUT,5,8,1958,97,70,NBC,30.933,-119.85,0
517,CALCOFI 5805-OUT,5,8,1958,97,75,NBC,30.75,-120.183,0
521,CALCOFI 5805-OUT,5,9,1958,97,80,NBC,30.583,-120.517,0
474,CALCOFI 5803-OUT,3,16,1958,97,80,NBC,30.6,-120.517,0
600,CALCOFI 5904-OUT,4,25,1959,60,90,CC,36.617,-125.783,37.4
601,CALCOFI 5904-OUT,4,25,1959,63,52,CC,37.317,-122.617,15.4
595,CALCOFI 5904-OUT,4,24,1959,63,55,CC,37.217,-122.817,141.2
596,CALCOFI 5904-OUT,4,24,1959,63,60,CC,37.067,-123.167,364.6
604,CALCOFI 5904-OUT,4,26,1959,63,90,CC,36.033,-125.35,13.1
597,CALCOFI 5904-OUT,4,24,1959,70,55,CC,36.05,-122.033,173.3
598,CALCOFI 5904-OUT,4,24,1959,70,60,CC,35.883,-122.383,128.9
591,CALCOFI 5904-OUT,4,23,1959,70,65,CC,35.717,-122.75,73.9
605,CALCOFI 5904-OUT,4,26,1959,73,65,CC,35.1,-122.333,324
606,CALCOFI 5904-OUT,4,26,1959,73,70,CC,34.95,-122.633,211.7
607,CALCOFI 5904-OUT,4,26,1959,77,55,SC,34.9,-121.167,21
602,CALCOFI 5904-OUT,4,25,1959,77,60,SC,34.733,-121.517,14.2
603,CALCOFI 5904-OUT,4,25,1959,77,65,SC,34.55,-121.883,305.6
626,CALCOFI 5905,5,12,1959,80,52,SC,34.417,-120.6,11.2
534,CALCOFI 5902,2,14,1959,80,55,SC,34.283,-120.833,0
588,CALCOFI 5904,4,22,1959,80,55,SC,34.317,-120.817,104.5
592,CALCOFI 5904-OUT,4,23,1959,80,55,SC,34.317,-120.817,149.2
627,CALCOFI 5905,5,12,1959,80,55,SC,34.317,-120.8,124.6
535,CALCOFI 5902,2,14,1959,80,57,SC,34.217,-120.933,52.7
536,CALCOFI 5902,2,14,1959,80,60,SC,34.133,-121.15,59.4
593,CALCOFI 5904,4,23,1959,80,60,SC,34.15,-121.167,13.4
599,CALCOFI 5904-OUT,4,24,1959,80,60,SC,34.15,-121.167,33.4
633,CALCOFI 5905,5,13,1959,80,60,SC,34.15,-121.15,24.2
537,CALCOFI 5902,2,14,1959,83,51,SC,33.867,-120.133,21
589,CALCOFI 5904,4,22,1959,83,51,SC,33.867,-120.133,12.6
594,CALCOFI 5904-OUT,4,23,1959,83,51,SC,33.867,-120.133,16.8
538,CALCOFI 5902,2,15,1959,83,55,SC,33.733,-120.417,48.6
587,CALCOFI 5904,4,21,1959,83,55,SC,33.733,-120.417,21
590,CALCOFI 5904-OUT,4,22,1959,83,55,SC,33.733,-120.417,45.2
628,CALCOFI 5905,5,12,1959,83,60,SC,33.567,-120.75,60.1
629,CALCOFI 5905,5,12,1959,83,65,SC,33.367,-121.083,153.7
620,CALCOFI 5905,5,11,1959,83,70,SC,33.233,-121.45,111.8
621,CALCOFI 5905,5,11,1959,83,75,SC,33.067,-121.783,102.6
541,CALCOFI 5902,2,18,1959,83,80,SC,32.833,-122.167,0
542,CALCOFI 5902,2,19,1959,87,35,SC,33.833,-118.633,1.7
579,CALCOFI 5904,4,19,1959,87,35,SC,33.833,-118.633,5.4
583,CALCOFI 5904-OUT,4,20,1959,87,35,SC,33.833,-118.633,5.2
543,CALCOFI 5902,2,19,1959,87,40,SC,33.65,-118.983,10.7
539,CALCOFI 5902,2,16,1959,87,55,SC,33.167,-120.033,2.3
580,CALCOFI 5904,4,19,1959,87,60,SC,32.983,-120.383,8.7
584,CALCOFI 5904-OUT,4,20,1959,87,60,SC,32.983,-120.383,9.6
540,CALCOFI 5902,2,17,1959,87,60,SC,33.017,-120.4,0.5
581,CALCOFI 5904,4,19,1959,87,65,SC,32.8,-120.8,5.7
585,CALCOFI 5904-OUT,4,20,1959,87,65,SC,32.8,-120.8,11.6
609,CALCOFI 5905,5,7,1959,87,65,SC,32.833,-120.7,36.8
610,CALCOFI 5905,5,7,1959,87,70,SC,32.65,-121.05,25.1
614,CALCOFI 5905,5,8,1959,87,75,SC,32.483,-121.417,23.4
552,CALCOFI 5902,2,28,1959,90,28,SC,33.467,-117.783,0.7
553,CALCOFI 5903,3,11,1959,90,28,SC,33.467,-117.783,3.1
608,CALCOFI 5905,5,6,1959,90,28,SC,33.467,-117.783,76.8
548,CALCOFI 5902,2,27,1959,90,30,SC,33.4,-117.917,0.2
554,CALCOFI 5903,3,11,1959,90,30,SC,33.417,-117.933,0
549,CALCOFI 5902,2,27,1959,90,32,SC,33.333,-118.067,1.9
611,CALCOFI 5905,5,7,1959,90,32,SC,33.35,-118.05,10.2
555,CALCOFI 5903,3,12,1959,90,37,SC,33.183,-118.4,0.2
612,CALCOFI 5905,5,7,1959,90,37,SC,33.183,-118.4,5.9
573,CALCOFI 5904,4,16,1959,90,45,SC,32.917,-118.933,31.1
578,CALCOFI 5904-OUT,4,17,1959,90,45,SC,32.917,-118.933,30.9
569,CALCOFI 5904,4,15,1959,90,50,SC,32.75,-119.283,199.9
574,CALCOFI 5904-OUT,4,16,1959,90,50,SC,32.75,-119.283,156.4
550,CALCOFI 5902,2,27,1959,90,55,SC,32.6,-119.65,0
570,CALCOFI 5904,4,15,1959,90,55,SC,32.6,-119.583,2.6
575,CALCOFI 5904-OUT,4,16,1959,90,55,SC,32.6,-119.583,2.7
551,CALCOFI 5902,2,27,1959,90,60,SC,32.383,-119.967,0
613,CALCOFI 5905,5,7,1959,90,60,SC,32.417,-119.967,0.9
615,CALCOFI 5905,5,8,1959,90,65,SC,32.233,-120.3,17
547,CALCOFI 5902,2,26,1959,90,70,SC,32,-120.6,0
616,CALCOFI 5905,5,8,1959,90,70,SC,32.067,-120.65,0.7
556,CALCOFI 5903,3,12,1959,90,70,SC,32.083,-120.633,0.1
571,CALCOFI 5904,4,15,1959,90,75,SC,31.867,-120.967,0
576,CALCOFI 5904-OUT,4,16,1959,90,75,SC,31.867,-120.967,0
577,CALCOFI 5904-OUT,4,16,1959,90,80,SC,31.717,-121.3,0
560,CALCOFI 5904,4,12,1959,93,30,SC,32.833,-117.533,7.8
562,CALCOFI 5904-OUT,4,13,1959,93,30,SC,32.833,-117.533,2.7
561,CALCOFI 5904,4,12,1959,93,35,SC,32.667,-117.883,1.7
563,CALCOFI 5904-OUT,4,13,1959,93,35,SC,32.667,-117.883,2.1
559,CALCOFI 5903,3,15,1959,93,40,SC,32.5,-118.217,2
564,CALCOFI 5904,4,13,1959,93,40,SC,32.5,-118.217,7.3
566,CALCOFI 5904-OUT,4,14,1959,93,40,SC,32.5,-118.217,10.2
544,CALCOFI 5902,2,24,1959,93,40,SC,32.533,-118.2,0.1
557,CALCOFI 5903,3,14,1959,93,45,SC,32.333,-118.567,7.2
545,CALCOFI 5902,2,25,1959,93,45,SC,32.35,-118.567,2
618,CALCOFI 5905,5,10,1959,93,50,SC,32.167,-118.9,27.9
546,CALCOFI 5902,2,25,1959,93,50,SC,32.2,-118.9,3.1
617,CALCOFI 5905,5,9,1959,93,55,SC,32,-119.233,0.5
558,CALCOFI 5903,3,14,1959,93,70,SC,31.45,-120.233,0
565,CALCOFI 5904,4,13,1959,93,70,SC,31.5,-120.233,0
567,CALCOFI 5904-OUT,4,14,1959,93,70,SC,31.5,-120.233,2.1
568,CALCOFI 5904-OUT,4,14,1959,93,75,SC,31.367,-120.567,0
572,CALCOFI 5904-OUT,4,15,1959,93,80,SC,31.2,-120.9,0
622,CALCOFI 5905,5,11,1959,97,40,NBC,31.917,-117.833,26.2
623,CALCOFI 5905-OUT,5,11,1959,97,40,NBC,31.917,-117.833,68.7
630,CALCOFI 5905-OUT,5,12,1959,97,45,NBC,31.75,-118.167,16.6
631,CALCOFI 5905-OUT,5,12,1959,97,50,NBC,31.583,-118.517,6.3
635,CALCOFI 5905-OUT,5,15,1959,103,35,NBC,30.917,-116.75,0.1
636,CALCOFI 5905-OUT,5,16,1959,103,40,NBC,30.75,-117.1,0
637,CALCOFI 5905-OUT,5,16,1959,103,45,NBC,30.6,-117.417,0
640,CALCOFI 5905-OUT,5,18,1959,107,32,NBC,30.433,-116.183,0
641,CALCOFI 5905-OUT,5,18,1959,107,35,NBC,30.333,-116.383,0
642,CALCOFI 5905-OUT,5,18,1959,107,40,NBC,30.183,-116.55,0
643,CALCOFI 5905-OUT,5,19,1959,110,40,NBC,29.6,-116.333,0
644,CALCOFI 5905-OUT,5,20,1959,110,45,NBC,29.433,-116.667,0
645,CALCOFI 5905-OUT,5,20,1959,110,50,NBC,29.267,-116.983,0
647,CALCOFI 5905-OUT,5,23,1959,113,30,CBC,29.383,-115.3,0
586,CALCOFI 5904-OUT,4,21,1959,113,35,CBC,29.183,-115.683,0
646,CALCOFI 5905-OUT,5,22,1959,113,35,CBC,29.2,-115.65,0
582,CALCOFI 5904-OUT,4,20,1959,113,40,CBC,29.033,-115.983,0
648,CALCOFI 5905-OUT,5,23,1959,117,45,CBC,28.3,-115.917,0
649,CALCOFI 5905-OUT,5,24,1959,117,50,CBC,28.133,-116.25,0
639,CALCOFI 5905-OUT,5,17,1959,120,45,CBC,27.7,-115.683,0
638,CALCOFI 5905-OUT,5,16,1959,120,50,CBC,27.483,-115.733,0
634,CALCOFI 5905-OUT,5,14,1959,123,50,CBC,26.967,-115.583,0
632,CALCOFI 5905-OUT,5,13,1959,127,34,CBC,26.933,-114.1,0
624,CALCOFI 5905-OUT,5,12,1959,127,40,CBC,26.717,-114.5,3.8
625,CALCOFI 5905-OUT,5,12,1959,127,45,CBC,26.55,-114.817,0
619,CALCOFI 5905-OUT,5,11,1959,130,30,CBC,26.5,-113.483,0
739,CALCOFI 6004,4,18,1960,60,52,CC,37.9,-123.033,6
742,CALCOFI 6004,4,19,1960,60,55,CC,37.9,-123.45,270.5
730,CALCOFI 6004,4,15,1960,60,80,CC,37,-125.167,133.2
728,CALCOFI 6004,4,14,1960,60,90,CC,36.7,-125.833,15.5
722,CALCOFI 6004,4,13,1960,63,55,CC,37.15,-122.9,57.3
723,CALCOFI 6004,4,13,1960,63,60,CC,36.95,-123.283,33.2
729,CALCOFI 6004,4,14,1960,63,70,CC,36.533,-124.067,47.4
724,CALCOFI 6004,4,13,1960,67,70,CC,36.217,-123.5,29.4
720,CALCOFI 6004,4,12,1960,70,80,CC,35.267,-123.867,102.7
719,CALCOFI 6004,4,11,1960,73,51,CC,35.55,-121.433,28.5
717,CALCOFI 6004,4,9,1960,77,65,SC,34.6,-121.867,16.4
651,CALCOFI 6002,2,22,1960,80,57,SC,34.267,-120.967,22.2
715,CALCOFI 6004,4,8,1960,80,60,SC,34.067,-121.133,12.9
670,CALCOFI 6003,3,14,1960,80,60,SC,34.083,-121.217,35.8
652,CALCOFI 6002,2,22,1960,80,60,SC,34.15,-121.15,3.3
716,CALCOFI 6004,4,8,1960,80,65,SC,33.95,-121.5,43.6
650,CALCOFI 6002,2,21,1960,80,70,SC,33.817,-121.85,1.8
713,CALCOFI 6004,4,7,1960,80,70,SC,33.817,-121.85,21.7
669,CALCOFI 6003,3,13,1960,80,80,SC,33.483,-122.533,11
710,CALCOFI 6004,4,6,1960,82,47,SC,34.25,-119.967,213.8
671,CALCOFI 6003,3,14,1960,83,40,SC,34.217,-119.367,0.1
705,CALCOFI 6004,4,5,1960,83,40,SC,34.217,-119.367,7.4
653,CALCOFI 6002,2,22,1960,83,43,SC,34.133,-119.567,102.5
711,CALCOFI 6004,4,6,1960,83,43,SC,34.133,-119.6,58.8
672,CALCOFI 6003,3,15,1960,83,51,SC,33.85,-120.133,13.2
654,CALCOFI 6002,2,23,1960,83,51,SC,33.867,-120.133,3.9
655,CALCOFI 6002,2,23,1960,83,55,SC,33.733,-120.417,10.3
656,CALCOFI 6002,2,23,1960,83,60,SC,33.583,-120.8,2.8
712,CALCOFI 6004,4,6,1960,83,75,SC,33.017,-121.75,25.5
714,CALCOFI 6004,4,7,1960,83,80,SC,32.867,-122.1,2.8
659,CALCOFI 6002,2,25,1960,87,35,SC,33.833,-118.633,33
660,CALCOFI 6002,2,25,1960,87,40,SC,33.667,-118.983,73.8
657,CALCOFI 6002,2,24,1960,87,45,SC,33.5,-119.317,70.9
675,CALCOFI 6003,3,17,1960,87,45,SC,33.517,-119.333,28.3
658,CALCOFI 6002,2,24,1960,87,50,SC,33.333,-119.667,0.7
676,CALCOFI 6003,3,17,1960,87,50,SC,33.35,-119.633,7.7
706,CALCOFI 6004,4,5,1960,87,55,SC,33.033,-120.05,30.1
673,CALCOFI 6003,3,16,1960,87,55,SC,33.167,-120.083,29.6
707,CALCOFI 6004,4,5,1960,87,60,SC,32.883,-120.367,61.7
674,CALCOFI 6003,3,16,1960,87,60,SC,33,-120.367,10.1
703,CALCOFI 6004,4,4,1960,87,65,SC,32.75,-120.7,8.3
661,CALCOFI 6002,2,25,1960,90,28,SC,33.483,-117.783,33.6
691,CALCOFI 6004,4,1,1960,90,28,SC,33.483,-117.783,44.7
662,CALCOFI 6002,2,25,1960,90,32,SC,33.35,-118.05,78.2
677,CALCOFI 6003,3,17,1960,90,32,SC,33.35,-118.067,36.2
692,CALCOFI 6004,4,1,1960,90,32,SC,33.35,-118.05,84.3
678,CALCOFI 6003,3,17,1960,90,37,SC,33.167,-118.4,41.3
663,CALCOFI 6002,2,25,1960,90,37,SC,33.183,-118.4,14.3
694,CALCOFI 6004,4,2,1960,90,37,SC,33.183,-118.4,81.5
664,CALCOFI 6002,2,26,1960,90,45,SC,32.917,-118.933,25.4
679,CALCOFI 6003,3,18,1960,90,45,SC,32.917,-118.933,15.5
695,CALCOFI 6004,4,2,1960,90,65,SC,32.233,-120.35,12.3
696,CALCOFI 6004,4,2,1960,90,70,SC,32.05,-120.667,9
702,CALCOFI 6004,4,3,1960,90,75,SC,31.883,-121.017,8
680,CALCOFI 6003,3,18,1960,90,80,SC,31.7,-121.35,2.4
668,CALCOFI 6002,2,29,1960,93,28,SC,32.912,-117.363,109.3
683,CALCOFI 6003,3,21,1960,93,28,SC,32.917,-117.35,15.3
684,CALCOFI 6003,3,21,1960,93,30,SC,32.817,-117.533,22.8
